RaceID|Name|Gender|Age|Time1|Time2|Shoes
NY18|Dan Jensen|M||2:47:07|2:47:07|adidas adios aktiv
NY18|Jay Sullivan|M|35-44|2:47:15|2:47:15|Nike Vaporfly Flyknit 4%
NY18|Craig Jones|M||2:47:16|2:47:16|
NY18|Jeremy Bauer|M|45-54|2:47:25|2:47:52|Nike Zoom Fly - Red
NY18|Pat Swayze|M|35-44|2:47:28|2:47:28|Nike Free
NY18|David Mohring|M|35-44|2:47:30|2:47:30|
NY18|Gianni Frey|M|35-44|2:47:30|2:47:46|Nike Vaporfly 4% Flyknit
NY18|Matthew Hodder|M||2:47:32|2:47:32|
NY18|John Bott|M|25-34|2:47:33|2:47:36|Nike Zoom Vaporfly
NY18|Paolo Nardi|M|35-44|2:47:35|2:47:35|Newton Distance VI
NY18|Paul Hoeppner|M||2:47:40|2:47:43|On Cloudrush
NY18|𝖤𝖦𝖮𝖱 𝖭𝖮|M|35-44|2:47:42|2:47:42|
NY18|Sean Quealy|M|35-44|2:47:46|2:47:48|Nike Vaporfly 4% Flyknit
NY18|Josh Matte|M|25-34|2:47:50|2:47:57|
NY18|Clifford Hoeft|M|45-54|2:47:51|2:48:02|Nike Zoom Fly
NY18|Eric Crawford|M|35-44|2:47:54|2:47:54|
NY18|Garrett Wanjala 🍔|M|25-34|2:47:54|2:47:54|Nike Zoom Fly Black
NY18|Trenton Daniel|M|45-54|2:47:55|2:48:00|Nike Vaporfly flyknit
NY18|Josh Meyer|M||2:47:56|2:47:56|
NY18|Yeshwant Chillakuru|M||2:48:05|2:48:05|Saucony Kinvara 5 Runshield
NY18|Bryan Eastes|M||2:48:06|2:48:06|
NY18|Heleno Fortes Ribeiro|||2:48:09|2:48:09|
NY18|Cullen Roberts|M|25-34|2:48:09|2:48:09|
NY18|David Nelson|M|35-44|2:48:15|2:48:22|Nike Vaporfly 4% FK
NY18|🐝 Junxiao|M|25-34|2:48:15|2:48:20|Marathon Training
NY18|Piergiorgio Conti|M|45-54|2:48:16|2:48:16|
NY18|Kendall Weir|M|25-34|2:48:17|2:48:17|
NY18|Karl Gaygi|M||2:48:19|2:48:19|
NY18|Ian MacIntyre|M|25-34|2:48:21|2:48:21|
NY18|Bridie Robillard|F|25-34|2:48:23|2:48:25|
NY18|Honza Honzíkovatý|M|35-44|2:48:24|2:48:24|New Balance RC 1400v6
NY18|Pedro Ossorio|M||2:48:31|2:48:31|
NY18|Gerardo Lopez Gout|M|35-44|2:48:34|2:48:34|
NY18|Micah Polansky|M|35-44|2:48:34|2:48:34|
NY18|Bulat Fattakhov|M|25-34|2:48:36|2:48:39|On Cloud
NY18|Jonny Quint|M|35-44|2:48:40|2:48:45|Saucony Jazz 20 Navy
NY18|Bill Cobler|M||2:48:41|2:48:41|
NY18|Luis Miguel |M|35-44|2:48:42|2:48:42|
NY18|Tom Kroyer|M|35-44|2:48:42|2:48:42|Mizuno Wave Aero 15
NY18|Li Yi|M|45-54|2:48:42|2:49:03|Nike Vaporfly 4% (Red)
NY18|J Daniel Ferguson|M||2:48:42|2:48:44|
NY18|Zareh Baghdassarian|M|25-34|2:48:43|2:48:43|Nike Vaporfly 4% Flyknit
NY18|Justin Cameron|M|25-34|2:48:44|2:48:47|Nike Zoom Fly Flyknit (Black)
NY18|Hurst 2.0|M|35-44|2:48:51|2:49:00|Puma Ignite
NY18|Christian Liebold|M||2:48:56|2:48:56|
NY18|Thibault Mouchart|M|20-24|2:48:57|2:48:57|
